Latitude,Longitude,Bath,Bed,Price,Postal,Crime,MedIncome,School,Sqft_Area,Lot_Area,SchoolDist,Property_Address,Zestimate,Date_Sold,Locality,Region,Built_Year,Price_Sqft,Envi,Age,TranEnvi,TransDist,SchoolType,SchoolTSRatio,SchoolRating,MedAge,Population,College.Graduates,Rank
47.672745,-122.393809,2,5,550000,98107,904,59839,2,3250,5000,0.069184821,2817 NW 61st St,819K,7/17/2014,Seattle,WA,1915,169,1,99,0,Inf,8,19,6,35.5,18516,47.14,1705
47.672784,-122.256562,2,3,678000,98115,113,82654,2,1680,12632.4,0.527321458,6537 NE 61st St,707K,12/31/2013,Seattle,WA,1952,403,5,62,0,Inf,8,15,NA,37.6,43567,64.17,412
47.672806,-122.378666,2.25,3,555000,98107,1341,59839,4,1770,2023,0.271401733,1555 NW 61st St,549K,4/17/2014,Seattle,WA,2003,313,1,11,0,Inf,2,13,NA,35.5,18516,47.14,1705
47.672831,-122.300318,1,3,408000,98115,1469,82654,2,2010,3750,0.584289133,6022 25th Ave NE,479K,5/15/2014,Seattle,WA,1926,202,0,88,0,Inf,2,17,NA,37.6,43567,64.17,412
47.672855,-122.363279,1,3,529000,98107,1763,59839,3,2100,3327,0.395211093,6015 5th Ave NW,533K,5/30/2014,Seattle,WA,1924,251,3,90,0,Inf,8,19,10,35.5,18516,47.14,1705
47.672859,-122.278095,3.5,4,1320000,98115,782,82654,2,3580,6032,0.895989804,6008 Oberlin Ave NE,1.35M,11/21/2013,Seattle,WA,2007,367,0,7,0,Inf,8,18,10,37.6,43567,64.17,412
47.672865,-122.286586,1,4,727000,98115,1209,82654,3,1080,5500,0.386307495,6022 38th Ave NE,593K,3/3/2014,Seattle,WA,1946,673,1,68,0,Inf,8,20,10,37.6,43567,64.17,412
47.672871,-122.334782,1,2,800000,98103,2366,69510,1,1740,5719,0.541681792,6116 Kirkwood Pl N,701K,7/7/2014,Seattle,WA,1955,459,8,59,0,Inf,8,17,8,34.4,41971,61.73,522
47.672872,-122.380946,1,2,540000,98107,1268,59839,5,730,4750,0.347413709,1747 NW 61st St,381K,4/7/2014,Seattle,WA,1941,739,1,73,0,Inf,1,19,8,35.5,18516,47.14,1705
47.67293,-122.334228,3.25,5,980000,98103,2366,69510,2,2750,6000,0.505919995,6019 Mckinley Pl N,917K,7/16/2014,Seattle,WA,1904,356,8,110,0,Inf,8,17,8,34.4,41971,61.73,522
47.672941,-122.298857,2.5,5,660000,98115,1454,82654,2,2540,3750,0.481237959,6025 27th Ave NE,695K,8/1/2014,Seattle,WA,1925,259,0,89,0,Inf,2,17,NA,37.6,43567,64.17,412
47.672946,-122.352195,1,5,1080000,98103,2176,69510,2,2730,7500,0.823195881,515 N 61st St,923K,4/24/2014,Seattle,WA,1911,393,8,103,0,Inf,8,19,10,34.4,41971,61.73,522
47.672985,-122.299913,1,4,520000,98115,1469,82654,2,1500,5000,0.549577481,6025 26th Ave NE,538K,1/17/2014,Seattle,WA,1925,346,0,89,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673075,-122.327336,2,3,910000,98115,2149,82654,3,2700,6150,0.350083735,116 NE 61st St,823K,5/15/2014,Seattle,WA,1962,337,8,52,0,Inf,8,17,8,37.6,43567,64.17,412
47.673099,-122.329553,2.5,4,1200000,98103,2244,69510,3,2960,6098,0.319755385,2330 N 61st St,1.12M,2/26/2014,Seattle,WA,2004,407,8,10,0,Inf,8,17,8,34.4,41971,61.73,522
47.673119,-122.287701,1.75,3,585000,98115,1271,82654,3,2470,5000,0.313708372,6032 37th Ave NE,647K,6/3/2014,Seattle,WA,1953,236,0,61,0,Inf,8,20,10,37.6,43567,64.17,412
47.67312,-122.3315,1.75,3,694880,98103,2301,69510,3,1880,6098,0.360371883,2148 N 61st St,745K,11/26/2013,Seattle,WA,1911,369,8,103,0,Inf,8,17,8,34.4,41971,61.73,522
47.67316,-122.289922,3,4,680000,98115,1314,82654,3,2420,4000,0.170709832,6032 35th Ave NE,621K,6/2/2014,Seattle,WA,1927,280,0,87,0,Inf,8,20,10,37.6,43567,64.17,412
47.673164,-122.324752,3,3,599950,98115,2088,82654,6,2000,3049,0.455554306,6029 4th Ave NE,642K,11/27/2013,Seattle,WA,1986,299,8,28,0,Inf,8,17,8,37.6,43567,64.17,412
47.673188,-122.330586,2,3,620000,98103,2272,69510,3,2880,3920,0.325860829,6108 Corliss Ave N,700K,5/19/2014,Seattle,WA,1909,215,8,105,0,Inf,8,17,8,34.4,41971,61.73,522
47.673201,-122.307528,3,4,916000,98115,1588,82654,3,2290,5227,0.550574595,1758 NE 62nd St,836K,2/14/2014,Seattle,WA,1924,400,4,90,0,Inf,8,22,9,37.6,43567,64.17,412
47.673214,-122.271972,2,4,656000,98115,405,82654,4,1480,7475,0.637654143,6037 52nd Ave NE,579K,7/18/2014,Seattle,WA,1943,443,3,71,0,Inf,2,7,NA,37.6,43567,64.17,412
47.673215,-122.272439,3,4,893000,98115,425,82654,4,3160,7405,0.672450966,6036 51st Ave NE,915K,4/9/2014,Seattle,WA,1940,282,3,74,0,Inf,2,7,NA,37.6,43567,64.17,412
47.673246,-122.300934,2,3,405637,98115,1475,82654,4,1230,3484,0.609712194,6035 25th Ave NE,456K,4/28/2014,Seattle,WA,1925,329,0,89,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673247,-122.379708,3,3,485000,98107,1304,59839,5,1266,1890,0.310342499,1716 NW 61st St,496K,4/17/2014,Seattle,WA,2010,383,1,4,0,Inf,1,19,8,35.5,18516,47.14,1705
47.673253,-122.30136,2,3,645000,98115,1477,82654,4,2250,5500,0.63967723,6108 24th Ave NE,620K,7/31/2014,Seattle,WA,1946,286,0,68,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673286,-122.358169,3,5,852000,98107,1875,59839,1,2740,3750,0.510536163,6032 Sycamore Ave NW,731K,8/26/2014,Seattle,WA,1913,310,5,101,0,Inf,8,19,10,35.5,18516,47.14,1705
47.673312,-122.381555,1,2,522500,98107,1254,59839,5,980,5600,0.306917949,1762 NW 61st St,362K,3/7/2014,Seattle,WA,1907,533,1,107,0,Inf,1,19,8,35.5,18516,47.14,1705
47.67332,-122.307853,2,3,875000,98115,1593,82654,3,1910,5434,0.523682928,1750 NE 62nd St,863K,1/10/2014,Seattle,WA,1913,458,5,101,0,Inf,8,22,9,37.6,43567,64.17,412
47.673324,-122.28659,1,2,532000,98115,1206,82654,3,1670,5000,0.399717514,6040 38th Ave NE,527K,7/22/2014,Seattle,WA,1951,318,0,63,0,Inf,8,20,10,37.6,43567,64.17,412
47.673324,-122.295693,1,2,500000,98115,1417,82654,3,930,3750,0.265370514,6039 30th Ave NE,501K,9/5/2014,Seattle,WA,1909,537,0,105,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673324,-122.383291,1,2,551000,98107,1170,59839,5,1880,5000,0.361074042,2024 NW 61st St,524K,7/30/2014,Seattle,WA,1900,293,1,114,0,Inf,1,19,8,35.5,18516,47.14,1705
47.673336,-122.2982,1.75,3,660000,98115,1448,82654,2,2106,3300,0.417131016,6040 27th Ave NE,639K,6/16/2014,Seattle,WA,1926,313,0,88,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673405,-122.403718,3.5,3,1200000,98107,723,59839,1,2790,3750,0.804930373,6117 36th Ave NW,1.19M,4/8/2014,SEATTLE,WA,2013,429,2,1,0,Inf,8,19,6,35.5,18516,47.14,1705
47.673407,-122.297154,1,2,577000,98115,1433,82654,3,920,5000,0.345047775,6040 28th Ave NE,572K,4/18/2014,Seattle,WA,1942,627,0,72,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673419,-122.329243,3.5,5,1520000,98103,2244,69510,3,4650,6120,0.283060223,2337 N 62nd St,1.57M,2/26/2014,Seattle,WA,2007,327,8,7,0,Inf,8,17,8,34.4,41971,61.73,522
47.673427,-122.295693,1,2,455000,98115,1418,82654,3,860,3750,0.257214828,6043 30th Ave NE,448K,4/9/2014,Seattle,WA,1910,529,0,104,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673453,-122.332287,3.5,4,1010000,98103,2338,69510,3,2650,3060,0.362826723,2129 N 62nd St,956K,7/3/2014,Seattle,WA,2001,380,8,13,0,Inf,8,17,8,34.4,41971,61.73,522
47.673456,-122.404918,3,3,732000,98107,710,59839,1,2330,1987,0.894953278,6121 37th Ave NW,793K,6/6/2014,Seattle,WA,2005,314,2,9,0,Inf,8,19,6,35.5,18516,47.14,1705
47.673477,-122.393204,1.5,4,535000,98107,896,59839,3,1580,5000,0.053115779,2803 NW 62nd St,530K,8/1/2014,Seattle,WA,1945,338,2,69,0,Inf,8,19,6,35.5,18516,47.14,1705
47.673571,-122.323731,1,2,415000,98115,2064,82654,6,1090,3049,0.413154129,6047 5th Ave NE,423K,3/15/2014,Seattle,WA,1911,380,8,103,0,Inf,1,0,NA,37.6,43567,64.17,412
47.673582,-122.366315,1,2,529000,98107,1658,59839,3,1000,1602,0.569168903,6111 8th Ave NW,466K,2/28/2014,Seattle,WA,1956,529,3,58,0,Inf,8,19,10,35.5,18516,47.14,1705
47.673585,-122.372203,3,5,925000,98107,1553,59839,4,3176,5000,0.309928027,1117 NW 62nd St,839K,7/11/2014,Seattle,WA,2014,291,1,0,0,Inf,8,21,9,35.5,18516,47.14,1705
47.673657,-122.283214,2,3,859500,98115,1057,82654,3,2840,5500,0.652424184,6050 41st Ave NE,725K,6/11/2014,Seattle,WA,1957,302,0,57,0,Inf,8,20,10,37.6,43567,64.17,412
47.673657,-122.374647,2.25,3,467000,98107,1471,59839,4,1270,1306,0.261388833,1421 NW 62nd St # A,452K,5/23/2014,Seattle,WA,2005,367,1,9,0,Inf,8,21,9,35.5,18516,47.14,1705
47.673666,-122.358165,3,4,940000,98107,1868,59839,1,3290,4000,0.546657421,6042 Sycamore Ave NW,887K,5/28/2014,Seattle,WA,1912,285,5,102,0,Inf,8,19,10,35.5,18516,47.14,1705
47.67368,-122.285174,1,2,575000,98115,1130,82654,3,1600,4953,0.512863302,6055 40th Ave NE,555K,1/7/2014,Seattle,WA,1942,359,0,72,0,Inf,8,20,10,37.6,43567,64.17,412
47.673698,-122.319099,2,4,475000,98115,1905,82654,6,1360,5080,0.496254832,6211 9th Ave NE,493K,3/10/2014,Seattle,WA,1924,349,8,90,0,Inf,1,0,NA,37.6,43567,64.17,412
47.673718,-122.304114,3,4,885000,98115,1527,82654,4,2730,3560,0.733736432,6211 Ravenna Ave NE,861K,5/23/2014,Seattle,WA,1921,324,0,93,0,Inf,8,22,9,37.6,43567,64.17,412
47.673746,-122.284223,3,3,650000,98115,1091,82654,3,2530,6499,0.58269622,4013 NE 62nd St,701K,7/22/2014,Seattle,WA,1975,256,0,39,0,Inf,8,20,10,37.6,43567,64.17,412
47.673818,-122.297156,2,3,618500,98115,1435,82654,3,1800,4791,0.323337625,2803 NE 62nd St,572K,5/16/2014,Seattle,WA,1942,343,0,72,0,Inf,2,17,NA,37.6,43567,64.17,412
47.673855,-122.323117,3,3,660000,98115,2054,82654,6,2550,5998,0.378779953,6054 5th Ave NE,697K,7/7/2014,Seattle,WA,1902,258,8,112,0,Inf,1,0,NA,37.6,43567,64.17,412
47.673912,-122.325141,1.5,3,425000,98115,2106,82654,5,1550,1873,0.379639852,6208 Latona Ave NE,572K,4/30/2014,Seattle,WA,1904,274,8,110,0,Inf,8,17,8,37.6,43567,64.17,412
47.673985,-122.378591,1.5,3,525000,98107,1339,59839,4,1380,4290,0.265174329,1552 NW 62nd St,501K,9/8/2014,Seattle,WA,1955,380,1,59,0,Inf,1,19,8,35.5,18516,47.14,1705
47.673999,-122.319119,2,3,462000,98115,1909,82654,6,1300,2580,0.469012266,821 NE 63rd St,469K,5/28/2014,Seattle,WA,1919,355,8,95,0,Inf,1,0,NA,37.6,43567,64.17,412
47.674045,-122.376708,2.25,3,565000,98107,1396,59839,4,1719,5000,0.282809318,1506 NW 62nd St,575K,3/7/2014,Seattle,WA,2014,328,1,0,0,Inf,8,21,9,35.5,18516,47.14,1705
47.674057,-122.386604,1,5,1300000,98119,1050,62385,5,1670,6400,0.433326695,3802 13th Ave W,711K,7/23/2014,Seattle,WA,1919,778,2,95,0,Inf,2,8,NA,33.7,19662,61.38,541
47.674057,-122.386604,3,5,770000,98107,1050,59839,5,3350,5000,0.433326695,220 NW 49th St,824K,7/23/2014,Seattle,WA,1926,229,2,88,0,Inf,2,8,NA,35.5,18516,47.14,1705
47.6741,-122.271357,3,3,750000,98115,385,82654,3,2410,5301,0.589657045,6206 52nd Ave NE,730K,8/20/2014,Seattle,WA,1975,311,4,39,0,Inf,2,7,NA,37.6,43567,64.17,412
47.674102,-122.353699,2,3,560000,98103,2005,69510,1,2160,5000,0.802622242,412 N 62nd St,584K,5/16/2014,Seattle,WA,1910,259,8,104,0,Inf,8,19,10,34.4,41971,61.73,522
47.67414,-122.395932,1,1,395000,98107,841,59839,2,1460,3000,0.25336005,6215 30th Ave NW,426K,6/6/2014,Seattle,WA,1911,270,2,103,0,Inf,8,19,6,35.5,18516,47.14,1705
47.674169,-122.327563,1,2,415000,98115,2202,82654,3,1070,4080,0.23399048,111 NE 63rd St,499K,6/27/2014,Seattle,WA,1906,387,8,108,0,Inf,8,17,8,37.6,43567,64.17,412
47.674196,-122.311717,3,8,727100,98115,1667,82654,3,3490,3484,0.275128406,1500 NE 62nd St,771K,3/20/2014,Seattle,WA,1911,208,5,103,0,Inf,8,22,9,37.6,43567,64.17,412
47.674253,-122.281807,2,4,625500,98115,968,82654,4,2220,6750,0.77216569,6206 43rd Ave NE,604K,6/4/2014,Seattle,WA,1950,281,0,64,0,Inf,8,20,10,37.6,43567,64.17,412
47.674254,-122.285181,1,2,500000,98115,1117,82654,3,830,4200,0.537000943,6209 40th Ave NE,520K,6/6/2014,Seattle,WA,1945,602,0,69,0,Inf,8,20,10,37.6,43567,64.17,412
47.674266,-122.299328,1,4,547000,98115,1455,82654,3,1720,2800,0.463806849,6208 26th Ave NE,489K,6/20/2014,Seattle,WA,1926,318,0,88,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674293,-122.316095,2,3,540000,98115,1800,82654,6,1418,1691,0.339539317,1028 NE 63rd St,498K,5/29/2014,Seattle,WA,2007,380,6,7,0,Inf,8,22,9,37.6,43567,64.17,412
47.674316,-122.300976,2,3,475000,98115,1477,82654,4,2660,3920,0.584660536,6217 25th Ave NE,633K,8/19/2014,Seattle,WA,1926,178,0,88,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674319,-122.377113,1,3,519500,98107,1383,59839,4,1050,5000,0.282185676,1517 NW 63rd St,486K,5/15/2014,Seattle,WA,1902,494,1,112,0,Inf,8,21,9,35.5,18516,47.14,1705
47.67432,-122.377723,3,3,630000,98107,1379,59839,4,1571,1999,0.279609533,1533 NW 63rd St,487K,3/5/2014,Seattle,WA,2013,401,1,1,0,Inf,1,19,8,35.5,18516,47.14,1705
47.674327,-122.382683,1,3,527000,98107,1215,59839,5,940,5000,0.24507242,2009 NW 63rd St,430K,3/14/2014,Seattle,WA,1916,560,1,98,0,Inf,1,19,8,35.5,18516,47.14,1705
47.674331,-122.312769,3.5,4,1180000,98115,1684,82654,4,3000,4000,0.243681495,1407 NE 63rd St,983K,8/22/2014,Seattle,WA,2014,393,5,0,0,Inf,8,22,9,37.6,43567,64.17,412
47.674338,-122.358055,1,3,466000,98107,1872,59839,1,940,4085,0.615995021,112 NW 62nd St,418K,9/10/2014,Seattle,WA,1914,495,5,100,0,Inf,8,19,10,35.5,18516,47.14,1705
47.674374,-122.352642,3,4,870000,98103,2067,69510,1,3290,5000,0.882975004,6214 Dayton Ave N,883K,8/14/2014,Seattle,WA,1925,264,8,89,0,Inf,8,19,10,34.4,41971,61.73,522
47.674375,-122.333757,1,2,925000,98103,2362,69510,3,810,3784,0.384703454,6301 Woodlawn Ave N,399K,12/23/2013,Seattle,WA,1900,NA,8,114,0,Inf,8,17,8,34.4,41971,61.73,522
47.674377,-122.297158,3,4,425000,98115,1436,82654,5,1860,3750,0.302463139,6210 28th Ave NE,579K,1/2/2014,Seattle,WA,1925,228,0,89,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674444,-122.353088,3,3,599000,98103,2037,69510,1,2060,2500,0.862108522,427 N 63rd St,631K,5/27/2014,Seattle,WA,1926,290,8,88,0,Inf,8,19,10,34.4,41971,61.73,522
47.674464,-122.273114,4,5,1750000,98115,437,82654,3,4335,7150,0.678168272,6223 51st Ave NE,1.72M,6/30/2014,Seattle,WA,2014,403,3,0,0,Inf,8,18,10,37.6,43567,64.17,412
47.674504,-122.299268,2,3,661000,98115,1454,82654,4,2290,3300,0.4551222,6218 26th Ave NE,628K,6/5/2014,Seattle,WA,1925,288,0,89,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674512,-122.315335,2,4,465000,98115,1777,82654,5,1690,3963,0.283901062,6310 12th Ave NE,486K,1/31/2014,Seattle,WA,1913,275,6,101,0,Inf,8,22,9,37.6,43567,64.17,412
47.674537,-122.293992,1,2,152739,98115,1394,82654,4,1160,5000,0.07987608,6216 31st Ave NE,518K,12/18/2013,Seattle,WA,1923,131,0,91,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674573,-122.311639,2,3,599000,98115,1663,82654,3,2180,4791,0.238654774,1503 NE 63rd St,586K,5/14/2014,Seattle,WA,1920,274,5,94,0,Inf,8,22,9,37.6,43567,64.17,412
47.674573,-122.399613,2,3,667000,98107,769,59839,1,1720,8100,0.525506269,3227 NW 64th St,659K,6/19/2014,Seattle,WA,1907,387,3,107,0,Inf,8,19,6,35.5,18516,47.14,1705
47.674592,-122.403145,3.5,6,1250000,98107,728,59839,1,4207,6000,0.780638729,3447 NW 64th St,1.37M,3/17/2014,Seattle,WA,2014,297,3,0,0,Inf,8,19,6,35.5,18516,47.14,1705
47.674594,-122.271159,2,2,550000,98115,369,82654,3,1780,7405,0.580907087,6226 52nd Ave NE,553K,11/27/2013,Seattle,WA,1944,308,5,70,0,Inf,2,7,NA,37.6,43567,64.17,412
47.674603,-122.326706,3,5,1000000,98115,2172,82654,3,3250,6120,0.23998118,134 NE 63rd St,975K,5/28/2014,Seattle,WA,1926,308,8,88,0,Inf,8,17,8,37.6,43567,64.17,412
47.67463,-122.32467,1,5,544500,98115,2083,82654,4,1690,3240,0.315617677,6307 4th Ave NE,635K,9/8/2014,Seattle,WA,1914,322,8,100,0,Inf,1,0,NA,37.6,43567,64.17,412
47.674631,-122.365486,2,2,360000,98107,1672,59839,3,920,1319,0.638591656,6215 7th Ave NW,376K,5/20/2014,Seattle,WA,2008,391,3,6,0,Inf,8,19,10,35.5,18516,47.14,1705
47.674635,-122.32961,1,2,453650,98103,2248,69510,3,1240,4051,0.151082093,2328 N 63rd St,527K,12/31/2013,Seattle,WA,1904,365,8,110,0,Inf,8,17,8,34.4,41971,61.73,522
47.674639,-122.324118,1,2,387000,98115,2080,82654,5,950,4500,0.301591764,6306 4th Ave NE,432K,11/22/2013,Seattle,WA,1942,407,8,72,0,Inf,1,0,NA,37.6,43567,64.17,412
47.674664,-122.30349,3,4,1150000,98115,1496,82654,5,3750,5000,0.740406775,6230 Ravenna Ave NE,899K,8/21/2014,Seattle,WA,1924,306,0,90,0,Inf,8,22,9,37.6,43567,64.17,412
47.674666,-122.294642,3,3,805000,98115,1407,82654,4,2170,4500,0.113036063,6223 31st Ave NE,821K,5/9/2014,Seattle,WA,1929,370,0,85,0,Inf,2,17,NA,37.6,43567,64.17,412
47.6747,-122.39277,1,2,630000,98107,885,59839,3,1170,4700,0.18712927,6302 28th Ave NW,451K,8/11/2014,Seattle,WA,1948,538,2,66,0,Inf,8,19,6,35.5,18516,47.14,1705
47.674737,-122.318198,3,3,410000,98115,1892,82654,6,1370,1254,0.437422613,6320 9th Ave NE,418K,3/24/2014,Seattle,WA,1998,299,8,16,0,Inf,8,22,9,37.6,43567,64.17,412
47.674775,-122.37691,2.5,3,516070,98107,1381,59839,5,1521,2500,0.23893774,1510 NW 63rd St,528K,4/11/2014,Seattle,WA,2014,339,1,0,0,Inf,8,21,9,35.5,18516,47.14,1705
47.674776,-122.378128,1,3,555000,98107,1345,59839,4,1100,5000,0.224048748,1542 NW 63rd St,524K,5/23/2014,Seattle,WA,1945,504,1,69,0,Inf,1,19,8,35.5,18516,47.14,1705
47.674784,-122.385129,2,3,505000,98107,1084,59839,5,1500,2500,0.32431645,2206 NW 63rd St,567K,8/22/2014,Seattle,WA,2003,333,2,11,0,Inf,2,8,NA,35.5,18516,47.14,1705
47.674784,-122.385383,2.5,3,732000,98107,1083,59839,5,2113,5000,0.328088462,2212 NW 63rd St,647K,4/18/2014,Seattle,WA,2014,346,2,0,0,Inf,2,8,NA,35.5,18516,47.14,1705
47.674801,-122.279188,2,3,500000,98115,814,82654,3,1540,5300,0.731395094,6226 45th Ave NE,558K,6/4/2014,Seattle,WA,1949,324,1,65,0,Inf,8,18,10,37.6,43567,64.17,412
47.674801,-122.280471,1.75,2,420000,98115,876,82654,4,1340,6750,0.78360439,6226 44th Ave NE,549K,9/15/2014,Seattle,WA,1947,313,1,67,0,Inf,8,18,10,37.6,43567,64.17,412
47.674954,-122.291477,1,3,1000000,98115,1349,82654,4,940,5000,0.132672369,6231 34th Ave NE,465K,6/2/2014,Seattle,WA,1910,NA,0,104,0,Inf,2,17,NA,37.6,43567,64.17,412
47.674966,-122.393618,1,2,358803,98133,874,50960,3,1040,5749,0.22120752,928 N 101st St,351K,7/23/2014,Seattle,WA,1944,345,2,70,0,Inf,8,19,6,39.2,42896,34.03,3787
47.674966,-122.393618,1,3,470000,98107,874,59839,3,2020,4965,0.22120752,2811 NW 64th St,478K,7/22/2014,Seattle,WA,1952,232,2,62,0,Inf,8,19,6,35.5,18516,47.14,1705
47.674976,-122.331228,2,4,810000,98103,2293,69510,3,1760,4080,0.187859077,2153 N 64th St,777K,7/18/2014,Seattle,WA,1906,460,8,108,0,Inf,8,17,8,34.4,41971,61.73,522
47.674982,-122.378591,1.75,3,405000,98107,1334,59839,4,1720,3900,0.182586511,6312 17th Ave NW,439K,6/30/2014,Seattle,WA,1901,235,1,113,0,Inf,1,19,8,35.5,18516,47.14,1705
47.67499,-122.392771,1,4,565000,98107,885,59839,3,1230,4700,0.219270749,6314 28th Ave NW,472K,7/31/2014,Seattle,WA,1945,459,2,69,0,Inf,8,19,6,35.5,18516,47.14,1705
47.675042,-122.393314,1,2,425000,98107,880,59839,3,1100,4635,0.225848318,2801 NW 64th St,425K,6/13/2014,Seattle,WA,1905,386,2,109,0,Inf,8,19,6,35.5,18516,47.14,1705
47.675043,-122.372397,1,2,435000,98107,1488,59839,5,1480,4791,0.176460823,1123 NW 64th St,461K,6/20/2014,Seattle,WA,1970,293,1,44,0,Inf,8,21,9,35.5,18516,47.14,1705
47.675052,-122.379727,2,4,450000,98107,1291,59839,4,1850,4791,0.119516428,1719 NW 64th St,526K,4/30/2014,Seattle,WA,1913,243,1,101,0,Inf,1,19,8,35.5,18516,47.14,1705
47.675108,-122.277606,1.75,4,608190,98115,667,82654,1,1890,6930,0.648579105,6071 Wellesley Way NE,666K,4/29/2014,Seattle,WA,1946,321,1,68,0,Inf,8,18,10,37.6,43567,64.17,412
47.675154,-122.319804,1.5,4,490000,98115,1942,82654,6,2000,3780,0.339740517,800 NE 64th St,522K,6/10/2014,Seattle,WA,1932,245,8,82,0,Inf,1,0,NA,37.6,43567,64.17,412
47.675194,-122.291477,3,3,1000000,98115,1346,82654,4,1280,2500,0.133234514,6241 34th Ave NE,494K,6/2/2014,Seattle,WA,1912,781,0,102,0,Inf,2,17,NA,37.6,43567,64.17,412
47.675277,-122.277623,2,3,864000,98115,668,82654,1,2260,6600,0.631717999,6077 Wellesley Way NE,762K,7/17/2014,Seattle,WA,1948,382,1,66,0,Inf,8,18,10,37.6,43567,64.17,412
47.675282,-122.305766,3.75,4,960000,98115,1547,82654,4,3210,3789,0.557913739,6315 21st Ave NE,771K,2/20/2014,Seattle,WA,1919,299,3,95,0,Inf,8,22,9,37.6,43567,64.17,412
47.675322,-122.31116,1,3,671500,98115,1676,82654,3,2470,3920,0.190811024,6319 16th Ave NE,640K,3/4/2014,Seattle,WA,1909,271,5,105,0,Inf,8,22,9,37.6,43567,64.17,412
47.675322,-122.363279,2,3,435000,98107,1744,59839,2,1380,2500,0.663624644,6239 5th Ave NW,416K,8/21/2014,Seattle,WA,1986,315,4,28,0,Inf,8,19,10,35.5,18516,47.14,1705
47.675357,-122.307328,2,6,705000,98115,1577,82654,3,3120,4356,0.442998225,6318 19th Ave NE,691K,8/25/2014,Seattle,WA,1911,225,4,103,0,Inf,8,22,9,37.6,43567,64.17,412
47.675373,-122.326895,4,5,1300000,98115,2204,82654,3,3270,4080,0.184198457,128 NE 64th St,1.2M,8/4/2014,Seattle,WA,2011,399,8,3,0,Inf,8,17,8,37.6,43567,64.17,412
47.675418,-122.303486,1,2,425000,98115,1502,82654,5,1200,4080,0.721866339,6322 Ravenna Ave NE,549K,4/29/2014,Seattle,WA,1916,354,1,98,0,Inf,8,22,9,37.6,43567,64.17,412
47.675422,-122.392773,2,2,700000,98107,878,59839,3,670,4444,0.267195208,6406 28th Ave NW,386K,6/24/2014,Seattle,WA,1947,NA,2,67,0,Inf,8,19,6,35.5,18516,47.14,1705
47.675422,-122.394026,1,4,432500,98107,861,59839,2,1930,4965,0.277941465,2822 NW 64th St,461K,7/8/2014,Seattle,WA,1945,224,3,69,0,Inf,8,19,6,35.5,18516,47.14,1705
47.675439,-122.32571,1,5,560000,98115,2152,82654,4,2030,3049,0.267245156,6409 Latona Ave NE,549K,5/2/2014,Seattle,WA,1914,275,8,100,0,Inf,8,17,8,37.6,43567,64.17,412
47.675444,-122.314679,4,5,850000,98115,1776,82654,4,2805,4120,0.173988113,6415 Brooklyn Ave NE,903K,8/28/2014,Seattle,WA,1911,303,6,103,0,Inf,8,22,9,37.6,43567,64.17,412
47.675492,-122.366872,1,3,529950,98107,1596,59839,4,1456,5000,0.557660272,816 NW 64th St,496K,7/9/2014,Seattle,WA,1909,363,3,105,0,Inf,8,21,9,35.5,18516,47.14,1705
47.675493,-122.367481,1,2,500000,98107,1612,59839,5,1920,5000,0.512302298,832 NW 64th St,507K,8/29/2014,Seattle,WA,1900,260,3,114,0,Inf,8,21,9,35.5,18516,47.14,1705
47.675496,-122.271885,1.75,3,650000,98115,377,82654,3,2580,8052,0.586571579,6261 52nd Ave NE,672K,4/4/2014,Seattle,WA,1952,251,5,62,0,Inf,8,18,10,37.6,43567,64.17,412
47.675496,-122.297811,2,3,407000,98115,1439,82654,5,2510,5662,0.34557744,6251 28th Ave NE,666K,6/23/2014,Seattle,WA,1936,162,0,78,0,Inf,2,17,NA,37.6,43567,64.17,412
47.675506,-122.377316,3,4,710000,98107,1354,59839,5,2810,4791,0.233513016,1522 NW 64th St,700K,4/4/2014,Seattle,WA,1926,252,1,88,0,Inf,8,21,9,35.5,18516,47.14,1705
47.675506,-122.3866,1,4,510000,98107,1031,59839,5,2380,4699,0.290858154,2240 NW 64th St,584K,7/15/2014,Seattle,WA,1916,214,2,98,0,Inf,2,8,NA,35.5,18516,47.14,1705
47.675507,-122.381351,3,3,590000,98107,1246,59839,5,1267,1250,0.081503151,1758 NW 64th St,447K,9/2/2014,Seattle,WA,2014,465,1,0,0,Inf,1,19,8,35.5,18516,47.14,1705
47.675517,-122.3889,3,3,572300,98107,978,59839,3,2900,4791,0.412706239,2426 NW 64th St,616K,3/19/2014,Seattle,WA,1900,197,2,114,0,Inf,8,19,6,35.5,18516,47.14,1705
